Id,Partition,Code,Description,Brand,BrandType,ExtraData,SupplyPanel,supplyPanelLoc,Power,Frequency,Poles,Volt,Current,RPM,CosPhi,Effeciency,Mounting,FrameSize,Cooling,Duty,ThermalClass,IP,BearingDE,BearingNDE,GreaseBrand,GreaseBrandType,IntervalDays,QtyDE,QtyNDE,Weight
,Public,418BE03MT20,Bucket Elevator Inching,TOSHIBA,IK-FCKLW8,3228A.02,,,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
,Public,426DR13MT10,Main Motor Lubrication Oil Pump,TOSHIBA,IK-FCKX-8,3212B.13,,,1.5,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,426DR13MT20,Main Motor Lubrication Oil Pump,TOSHIBA,IK-FCKX-8,3212B.14,,,1.5,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,426RA43MR10,Rotary Valve,TOSHIBA,IK-FCKLW8,3222B.02,,,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
,Public,428BE03MT20,Bucket Elevator Inching,TOSHIBA,IK-FCKLW8,3228B.02,,,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
,Public,503VC01MT20,Vacuum Cleaner Cool Air Exhauster,,,3451A.02,MCC701,R8-C,1.5,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,503VC03MT20,Vacuum Cleaner Cool Air Exhauster,,,3451B.02,MCC702,R3-A,1.5,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,513DC21MT10,Bag Filter Screw Conveyor,,,3436A.01,MCC701,R11-B,1.5,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,513SC15MT10,Screw Conveyor ,ABB,,3442A.01,MCC701,R9-A,1.5,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,523DC21MT10,Bag Filter Screw Conveyor,,,3436B.01,MCC702,R7-D,1.5,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,523SC15MT10,Screw Conveyor ,,,3442B.01,MCC702,R5-C,1.5,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,533DC21MT10,Bag Filter Screw Conveyor,,,3436C.01,MCC701,R11-C,1.5,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,533SC15MT10,Screw Conveyor ,,,3442C.01,MCC701,R9-B,1.5,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,543SC15MT10,Screw Conveyor,,,3442D.01,MCC702,R5-D,1.5,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,623DR20MT10,"Gearbox, service drive to mill",,,,620MC05,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314SC65MT10,Screw conveyor ,,,,,3M4,1.5,0,0,400,3,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA63MT10,Air Sluice (VSD inside MCC),,,,,4M8,1.5,0,0,400,3,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,326DA32MT10,BURNER TERTIARY AIR DAMPER,,,,321MC05,C-50.1,1.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,326DR03MT60,KILN OIL PUMP REDUCER,,,,320MC05,J8.1,1.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,623BC17MT10,Discharge belt drive,SEW,"Drive complete - geared motor type SA77DRE90 with tacho
and drive unit
8423 90 00",,620MC05,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623DR20MT10,"Gearbox, service drive to mill",,,,620MC05,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623HU10EC20,"Tensioning hydraulics, flushing unit, Hydac (30)",ATB,"SNF 90/4E-11,216646301-0088",,620MC05,,1.5,0,0,400,0,1390,0.75,0,,,,,,0,,,,,0,0,0,0
,Public,623RA35MT10,Bag filter rotary valve 1,SEW,"FA67/II2GD EDRE90L4/2GD/KCC/AL,II2G Ex e IIC T3 Gb,II2D Ex tb IIIC T120c DC",,620MC05,,1.5,0,0,400,3.5,1430,0.77,0,,,,,,0,,,,,0,0,0,0
,Public,623RA37MT10,Not in consumer,SEW,"FA67/II2GD EDRE90L4/2GD/KCC/AL,II2G Ex e IIC T3 Gb,II2D Ex tb IIIC T120c DC",,620MC05,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623RA39MT10,Bag filter rotary valve 2,SEW,"FA67/II2GD EDRE90L4/2GD/KCC/AL,II2G Ex e IIC T3 Gb,II2D Ex tb IIIC T120c DC",,620MC05,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623RA51MT10,Rotary valve,SEW,FA67/II2GD EDRE90L4/2GD/KCC/AL,,620MC05,,1.5,0,0,400,3.5,1430,0.77,0,,,,,,0,,,,,0,0,0,0
,Public,623BC17MT10,Belt conveyor,,,,,,1.5,0,0,400,3.35,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623DR20MT10,"Gearbox, service drive to mill",,,,,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623VC10MT10,Vacuum Cleaning A Rotary,,,,,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623VC20MT10,Vacuum Cleaning B Rotary,,,,,,1.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,326DR03BK20,KILN BRAKE ON AUXILIARY DRIVE,,,,320MC05,J8.2,1.3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,315VN51MT10,Gas Cond. Tower Douple Flap Damper,,,2914A.01,MCC505,F2-C,1.1,0,0,380,0,1500,0,0,,,,,,44,,,Shell,ALVANIA R3,30,40,40,0
,Public,114AF03MT11,Primary Vent Fan for For A.F Motor114AF03MT10 .,,,2102A.07,114AF03EC10,,1.1,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114AF03MT21,Primary Vent Fan for For A.F Motor114AF03MT20 .,,,2102A.09,114AF03EC10,,1.1,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,315TC07MT20,Gas Cond. Tower Douple Flap Damper,,,2904A.02,MCC505,R2-B,1.1,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,315TC07MT30,Gas Cond. Tower Douple Flap Damper,,,2904A.03,MCC505,F2-B,1.1,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,317VN73MT10,Gate Valve,,,3001A.01,MCC504,F4-A,1.1,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,317VN75MT10,Gate Valve,,,3001B.01,MCC504,F4-B,1.1,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,622SC27MT10,Bag filter screw conveyor,,,,620MC05,,1.1,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT26,,SEW,SA47/TDRM90M4,61206,543PM07EC10,,1.1,50,4,380,2.55,1420,0.79,0,M2A,,,S1,,54,,,,,0,0,0,0
,Public,533PM07MT26,,SEW,SA47/TDRM90M4,51206,533PM07EC10,,1.1,50,4,380,2.55,1420,0.79,0,M2A,,,S1,,54,6207-2RS1,6206 2RS1,,,0,0,0,0
,Public,523PM07MT28,,SEW,SA47/TDRES80M4BE1,41208,523PM07EC10,,1.1,50,0,400,0,1435,0,0,,,,S1,,55,,,,,0,0,0,0
,Public,523PM07MT25,,SEW,R67DRB100M4BRS,41205,523PM07EC10,,1.1,50,4,380,2.55,1425,0.79,0,M2A,,,S1,,54,,,,,0,0,0,0
,Public,325BC32MR10,CONVEYOR,,,,320MC05,H10.3,1.1,0,0,400,0,1500,0,0,,,,,,0,6207 ZZ,6206 ZZ,,,0,0,0,0
,Public,329VV02MR10,DIVERTER TO CLINKER SILO / UNBURNT SILO,,,,321MC05,D-58.3,1.1,0,0,400,0,1410,0,0,,,,,,0,,,,,0,0,0,0
,Public,334RA47MR10,ROTARY FEEDER,,,,320MC05,D50.4,1.1,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,436RA14MR10,ROTARY FEEDER,,,,,,1.1,0,0,400,0,0,0,0,,,,,,0,6205 ZZ/C3,6204 ZZ/C3,,,0,0,0,0
,Public,622SC27MT10,Bag filter screw conveyor,,,,,,1.1,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623RA35MT10,Bag filter rotary valve 1,,,,,,1.1,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623RA39MT10,Bag filter rotary valve 2,,,,,,1.1,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,313FA77MR10,ID Fan A Lubrication Heater,,,2725A.04,MCC502,F7-A,1,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,313FA79MR10,ID Fan B Lubrication Heater,,,2725B.04,MCC502,F7-B,1,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623MV21HT10,"Gearbox, cartridge heaters",,,,,,1,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623MV21HT20,"Gearbox, cartridge heater",,,,,,1,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,572WD05MT10,,,,,MCC702,R2-B,0.97,50,4,380,2.55,0,0.79,0,M4A,,,,,54,,,,,0,0,0,0
,Public,543PM07MT21,,SEW,SA57/TDRE90M4/RS,61201,543PM07EC10,,0.97,50,4,380,2.55,1420,0.79,0,M4A,,,S1,,54,,,,,0,0,0,0
,Public,533PM07MT21,,SEW,SA57/TDRE90M4/RS,51201,533PM07EC10,,0.97,50,4,380,2.55,1420,0.79,0,M4A,,,S1,,54,,,,,0,0,0,0
,Public,322VV32MT10,DIVERTER FOR RAW MATERIAL,,,,320MC05,C50.3,0.94,0,0,400,0,500,0,0,,,,,,0,,,,,0,0,0,0
,Public,322VV33MT10,DIVERTER FOR RAW MATERIAL,,,,320MC05,F34.2,0.94,0,0,400,0,500,0,0,,,,,,0,,,,,0,0,0,0
,Public,314CN77MT10,Electrical Hoist ,,,,,1M2,0.8,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT23,,,,61203,543PM07EC10,,0.765,50,4,380,1.75,0,0.79,0,M1,,,,,54,,,,,0,0,0,0
,Public,533PM07MT23,,,,51203,533PM07EC10,,0.765,50,4,380,1.75,0,0.79,0,M1,,,,,54,,,,,0,0,0,0
,Public,912PU09MT10,Water Pump,ABB,,,900MC05,D-16,0.75,50,4,400,2,1425,0,0,,80,,S1,F,44,6204ZZ,6204ZZ,Mobile,Mobilith SHC100,120,60,60,18
,Public,216SP41MT10,Lub. Oil Pump For Reducer,,,2515A.03,MCC402,F6-B,0.75,50,0,380,0,1000,0,0,,,,,,44,6205 ZZ,6205 ZZ,Shell,ALVANIA R3,360,41,41,0
,Public,226SP41MT10,Lubrication Oil Pump For Reducer,,,2515B.03,MCC404,F6-F,0.75,50,0,380,0,1000,0,0,,,,,,44,6205 ZZ,6205 ZZ,Shell,ALVANIA R3,360,41,41,0
,Public,114CN15MT10,Hammer Exchanging Hoist,,,2103A.04,114CN15EC10,,0.75,50,4,380,0,1500,0,0,B5,,A-4-S,,F Temp rise B,54,,,,,0,0,0,0
,Public,216DA55MR10,Hag Outlet Shutter,,IM,2534A.01,210MC05,R8-C,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,216DB61MR10,Exhaust Fan Outlet Damper,,,2534A.05,MCC402,R6-B,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,216DB63MR10,Mill Department Outlet Damper,,,2534A.06,MCC402,R6-C,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,216DR27MT40,Lubrication Oil Pump For Mill Motor,TOSHIBA,IK-FCKX-8,2512A.09,MCC402,F4-C,0.75,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,216DR27MT50,Lubrication Oil Pump For Mill Motor,TOSHIBA,IK-FCKX-8,2512A.10,MCC402,F4-D,0.75,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,216SP41MT20,Lub. Oil Pump For Main Shaft,,,2515A.02,MCC402,F6-A,0.75,50,0,380,0,1000,0,0,,,,,,44,6205 ZZ,6205 ZZ,,,0,0,0,0
,Public,226DB61MR10,Exhaust Fan Outlet Damper,,,2534A.11,MCC404,R5-D,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226DB63MR10,Mill Departement Outlet Damper,,,2534A.12,MCC404,R5-E,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226DR27MT40,Lubrication Oil Pump For Mill Motor,TOSHIBA,IK-FCKX-8,2512B.09,MCC404,F4-A,0.75,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,226DR27MT50,Lubrication Oil Pump For Mill Motor,TOSHIBA,IK-FCKX-8,2512B.10,MCC404,F6-B,0.75,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,226DR27MR20,Hag Outlet Shutter,,IM,2534A.07,22MC05,R7-B,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226FA57MT30,Mill Inlet Damper,,IM,2534A.08,22MC05,R7-C,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226GG21HT20,Evaporative Cooler Inlet Damper,,,2807A.08,200MC15,R2-F,0.75,0,0,380,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,226SP41MT20,Lubrication Oil Pump For Main Shaft,,,2515B.02,MCC404,F6-E,0.75,50,0,380,0,1000,0,0,,,,,,44,6205 ZZ,6205 ZZ,,,0,0,0,0
,Public,314BE49MT10,Inlet To Mill Damper,,IM,2807A.05,210MC05,R3-E,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,314BE95MT20,Exhaust Fan Inlet Damper,,,2803B.02,220MC05,R4-F,0.75,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314DA55MT10,Evaporative Cooler Inlet Damper,,,2807A.06,200MC15,R2-E,0.75,0,0,380,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,314DG47MT10,Exhaust Fan Inlet Damper,,,2803A.02,,R4-F,0.75,0,0,380,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,314DG93MT10,Mill Inlet Damper,,IM,2807A.07,,R3-E,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,314DG99MT10,Bucket Elevator Inching Device Motor,TOSHIBA,IK-FCKLW8,2805A.02,210MC05,R4-C,0.75,50,4,380,0,1425,0,0,,80,,S1,F,44,6204ZZ,6204ZZ,,,0,0,0,18
,Public,314SC33MT10,Mill Inlet Damper,,IM,2534A.02,210MC05,R7-C,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,314SC79MT10,Bucket Elevator Inching Device Motor,TOSHIBA,IK-FCKLW8,2805B.02,220MC05,R2-B,0.75,50,4,380,0,1425,0,0,,80,,S1,F,44,6204ZZ,6204ZZ,,,0,0,0,18
,Public,316FA47MT10,Kiln Shell Cooling Fan A,,,2728B.01,MCC502,R2-C,0.75,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,316FA49MT10,Kiln Shell Cooling Fan B,,,2728C.01,MCC502,R2-D,0.75,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,316FA51MT10,Kiln Shell Cooling Fan C,,,2728D.01,MCC502,R2-E,0.75,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,319DC09MT30,Dust Discharge Conveyor,,,3018A.01,MCC504,R3-B,0.75,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,543PM07MT27,543PM07EC10,,,61207,543PM07EC10,,0.75,50,4,380,1.75,0,0.79,0,,,,,,54,,,,,0,0,0,0
,Public,533PM07MT27,,,,51207,533PM07EC10,,0.75,50,4,380,1.75,0,0.79,0,,,,,,54,,,,,0,0,0,0
,Public,523PM07MT26,,SEW,SA47/TDRM90M4,41206,523PM07EC10,,0.75,50,4,380,1.75,1420,0.79,0,,,,S1,,54,,,,,0,0,0,0
,Public,314RA39MT10,"Air Sluice, Hopper 1",,,,,2M2,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA41MT10,"Air Sluice, Hopper 2",,,,,2M3,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA43MT10,"Air Sluice, Hopper 3",,,,,3M1,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA45MT10,"Air Sluice, Hopper 4",,,,,3M2,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA46MT10,"Air Sluice, Hopper 5",,,,,3M3,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA48MT10,"Air Sluice, Hopper 6",,,,,4M1,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA51MT10,"Air Sluice, Hopper 7",,,,,4M2,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314RA53MT10,"Air Sluice, Hopper 8",,,,,4M3,0.75,0,0,400,2,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,115AF13MT11,Apron Feeder motor Primary Fan,,,2112A.02,,,0.75,0,0,380,0,0,0,0,,,,,,0,6204/ZZ/C3,6204/ZZ/C3,,,0,0,0,0
,Public,115AF15MT20,Apron Feeder Motor Primary Fan,,,2112B.02,,,0.75,0,0,380,0,0,0,0,,,,,,0,6204/ZZ/C3,6204/ZZ/C3,,,0,0,0,0
,Public,115AF17MT20,Apron Feeder Motor Primary Fan,,,2112C.02,,,0.75,0,0,380,0,0,0,0,,,,,,0,6204/ZZ/C3,6204/ZZ/C3,,,0,0,0,0
,Public,236LU56MT60,ROLLER LUBRICATION HSMS 1-DELIVERY PUMP 1 MOTOR,,,,230MC05,D-58.1,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU56MT61,ROLLER LUBRICATION HSMS 1-DELIVERY PUMP 2 MOTOR,,,,230MC05,D-58.2,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU56MT62,ROLLER LUBRICATION HSMS 1-SUCTION PUMP 1 MOTOR,,,,230MC05,D-58.3,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU56MT63,ROLLER LUBRICATION HSMS 1-SUCTION PUMP 2 MOTOR,,,,230MC05,D-58.4,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU57MT70,ROLLER LUBRICATION HSMS 2-DELIVERY PUMP 1 MOTOR,,,,230MC05,D-50.1,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU57MT71,ROLLER LUBRICATION HSMS 2-DELIVERY PUMP 2 MOTOR,,,,230MC05,D-50.2,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU57MT72,ROLLER LUBRICATION HSMS 2-SUCTION PUMP 1 MOTOR,,,,230MC05,D-50.3,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU57MT73,ROLLER LUBRICATION HSMS 2-SUCTION PUMP 2 MOTOR,,,,230MC05,D-50.4,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU59MT92,CLASSIFIER GEARBOX LUBRICATION-OIL PUMP MOTOR,,,,230MC06,F-58.1,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,325BE22MR10,ELEVATOR AUXILIARY DRIVE,,,,320MC05,C50.2,0.75,0,0,400,0,1410,0,0,,,,,,0,,,,,0,0,0,0
,Public,325RA05MR10,ROTARY FEEDER UNDER  325SC04,,,,320MC05,J32.3,0.75,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,325RA12MR10,ROTARY FEEDER UNDER  325SC10,,,,320MC05,J40.1,0.75,0,0,400,0,1500,0,0,,,,,,0,6203 2RS/C3,6203 2RS/C3,,,0,0,0,0
,Public,325RA13MR10,ROTARY FEEDER UNDER  325SC10,,,,320MC05,J40.3,0.75,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,328VV04MR10,DOUBLE FLAP 1 MOTOR,,,,321MC05,C-42.2,0.75,0,0,400,0,1380,0,0,,,,,,0,,,,,0,0,0,0
,Public,328VV05MR10,DOUBLE FLAP 2 MOTOR,,,,321MC05,C-58.3,0.75,0,0,400,0,1380,0,0,,,,,,0,,,,,0,0,0,0
,Public,331FA26MT10,AXIAL FAN,,,,320MC05,H10.1,0.75,0,0,400,0,1405,0,0,,,,,,0,,,,,0,0,0,0
,Public,432FV15MT10,VIBRATING FEEDER MOTOR 1,,,,,,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432FV15MT20,VIBRATING FEEDER MOTOR 2,,,,,,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432FV17MT10,VIBRATING FEEDER,,,,,,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432FV17MT20,VIBRATING FEEDER,,,,,,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A2BE05MR10,ELEVATOR AUXILIARY DRIVE,,,,500MC09,C-58.4,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623RA67MT10,Rotary valve,SEW,R57 DRE80M4,,620MC05,,0.75,50,0,400,1.76,1435,0.79,0,,,,,,0,,,,,0,0,0,0
,Public,623RA67MT10,Rotary valve,,,,,,0.75,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,318FA21MT20,Waste Fan Damper,,,2740A.02,MCC504,F2-B,0.7,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,516ZX11QM10,Bag Deflector Device,,,3431A.02,MCC701,R12-A,0.7,0,0,380,0,0,0,0,,,,,,54,,,,,0,0,0,0
,Public,526ZX11QM10,Bags Deflecting Device ,,,3431B.02,MCC702,R8-C,0.7,0,0,380,0,0,0,0,,,,,,54,,,,,0,0,0,0
,Public,536ZX13QM10,Bag Deflector Device,,,3431C.02,MCC701,R12-C,0.7,0,0,380,0,0,0,0,,,,,,54,,,,,0,0,0,0
,Public,546ZX13QM10,Bag Deflecting Device,,,3431D.02,MCC702,R8-E,0.7,0,0,380,0,0,0,0,,,,,,54,,,,,0,0,0,0
,Public,623DA61MT10,Motorized (AUMA) slide gate,,,,620MC05,,0.7,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623DA61MT10,Motorized (AUMA) slide gate,,,,620MC05,,0.7,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623DA61MT10,Motorized (AUMA) slide gate,,,,,,0.7,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,319CU11MT10,Diverting Damper,,,3003A.01,MCC504,F4-C,0.55,0,0,380,0,1500,0,0,,,,,,54,,,,,0,0,0,0
,Public,319CU13MT10,Diverting Damper,,,3003B.01,MCC504,F4-D,0.55,0,0,380,0,1500,0,0,,,,,,54,,,,,0,0,0,0
,Public,516ZX11MT10,Bags Deflecting Device Belt Drive ,,,3431A.01,MCC701,R13-H,0.55,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,536ZX13MT10,Bags Deflecting Device Belt Drive ,,,3431C.01,MCC701,R12-B,0.55,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,546ZX13MT10,Bags Deflecting Device Belt Drive ,,,3431D.01,MCC702,R8-D,0.55,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,543PM07MT24,,,,61204,543PM07EC10,,0.55,50,4,380,1.62,0,0.72,0,M2A,,,,,54,,,,,0,0,0,0
,Public,533PM07MT24,,,,51204,533PM07EC10,,0.55,50,4,380,1.62,0,0.72,0,M2A,,,,,54,,,,,0,0,0,0
,Public,200VV01MR10,DIVERTER TO RAW MILLS,,,,210MC04,B-58.2,0.55,0,0,400,1.75,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,200VV04MR10,DIVERTER TO HOPPERS RAW MILL 236MV15,,,,210MC04,B-58.3,0.55,0,0,400,1.75,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,202VV02MR10,DIVERTER TO RAW MILLS,,,,210MC04,B-58.4,0.55,0,0,400,1.75,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,202VV07MR10,DIVERTER TO RAW MILLS,,,,210MC04,B-50.1,0.55,0,0,400,1.75,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,325VV28MR10,BY-PASS,,,,320MC05,C42.3,0.55,0,0,400,0,920,0,0,,,,,,0,,,,,0,0,0,0
,Public,325VV57MR10,BY-PASS,,,,320MC05,C42.4,0.55,0,0,400,0,920,0,0,,,,,,0,,,,,0,0,0,0
,Public,326BP24MR10,KILN BURNER CARRIAGE,,,,321MC05,C-58.2,0.55,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,423VV01MR10,DIVERTER,,,,400MC05,A-58.1,0.55,0,0,400,1.9,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,423VV09MR10,DIVERTER,,,,400MC05,A-58.2,0.55,0,0,400,1.9,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,423VV20MR10,DIVERTER,,,,400MC05,A-58.3,0.55,0,0,400,1.9,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA01MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA02MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA03MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA04MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA05MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA06MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA07MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA08MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA09MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432VA10MR10,THROTTLE GATE,,,,,,0.55,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,556VV03MR10,SHIFTER BELT MOTOR,,,,500MC09,C-58.2,0.55,0,0,400,1.75,0,0,0,,,,,,0,,,,,0,0,0,0
